ID,Age,Education,Marital Status,Parental Status,Children,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,Web Engagement
10619,21,0,0,0,0,95529,1990,573,29,770,29,890,250,27,24,7,3,7,1,1,10
9308,61,0,1,0,0,62820,976,414,51,398,61,265,138,61,53,3,4,6,1,0,4
10505,55,1,1,0,0,73113,1001,185,86,741,19,154,50,9,28,3,4,7,1,0,5
8362,33,1,1,0,0,84169,1919,326,9,1478,19,403,0,19,0,7,6,6,1,2,10
2625,61,2,0,1,1,42607,350,224,30,156,29,56,30,32,47,3,2,7,2,0,6
4637,61,1,0,0,0,74637,1650,407,73,960,64,464,146,0,16,6,9,9,1,1,9
9972,60,1,1,1,2,46015,46,77,25,38,0,2,0,0,6,1,0,3,1,2,8
4483,22,0,0,0,0,72354,1228,438,67,315,26,473,220,12,182,2,10,6,1,0,3
4487,46,1,0,1,1,39858,95,521,67,15,20,25,2,7,26,2,0,4,1,0,8
4988,67,1,1,1,2,34469,62,56,58,19,6,20,0,5,12,1,1,4,3,0,5
8931,29,0,1,1,1,83033,1761,42,82,812,99,431,237,149,33,11,4,10,1,1,16
5871,36,1,1,0,0,24401,467,667,98,73,28,217,10,24,115,6,1,6,3,0,14
2008,37,0,1,0,0,77583,1149,139,93,372,23,384,250,12,108,4,5,9,1,1,6
3139,33,2,0,0,0,74116,2052,181,53,871,111,704,145,55,166,4,4,10,1,1,6
10037,22,0,0,0,0,74293,1127,56,66,375,152,335,93,91,81,5,4,6,1,0,7
10673,39,1,1,1,1,68397,1416,224,6,760,80,466,17,13,80,6,9,5,1,0,9
5303,41,1,1,0,0,79632,1113,82,42,471,0,510,99,21,12,6,4,9,1,0,8
538,26,0,0,1,1,46107,125,139,78,31,9,27,16,9,33,1,1,4,1,0,4
7922,64,1,0,1,1,64950,966,686,29,819,0,72,12,0,63,11,2,10,2,1,18
5692,26,2,1,1,1,25443,32,554,82,1,4,3,8,9,7,1,0,3,1,0,9
4843,63,0,0,0,0,75127,833,38,92,203,35,305,46,17,227,2,11,5,1,0,3
6383,44,1,1,1,1,32892,46,35,78,26,0,15,2,1,2,3,0,3,2,0,11
1628,44,0,1,0,0,71796,960,248,54,354,21,311,167,75,32,9,3,4,1,0,13
1204,45,1,1,1,1,67536,1829,403,45,1253,0,447,23,71,35,11,5,11,3,1,19
3673,44,0,0,1,1,55239,779,350,59,371,17,238,23,24,106,7,5,11,3,0,12
760,40,1,0,1,1,60554,811,324,8,588,7,76,110,15,15,8,4,9,2,0,14
8957,63,2,0,1,2,64831,1120,384,51,480,86,249,75,86,144,6,3,5,8,0,12
4128,53,1,1,1,1,56067,725,344,51,517,12,54,16,6,120,7,4,7,2,0,12
6810,32,0,0,0,0,82025,1187,397,76,267,98,606,48,70,98,3,2,6,1,1,4
5386,62,0,1,0,0,94384,2302,482,62,1111,24,790,160,45,172,5,8,5,0,3,7
8700,29,2,0,0,0,14906,66,554,86,7,7,14,7,16,15,2,1,3,3,0,9
3202,28,1,1,0,0,51563,1250,636,60,1166,0,48,0,0,36,4,4,10,1,2,12
1328,33,2,1,1,1,57937,683,133,56,261,42,144,55,48,133,4,4,9,3,0,7
8405,36,0,0,1,2,68274,305,272,83,135,25,51,23,25,46,4,2,5,2,0,7
6515,38,0,1,1,1,39771,50,205,92,6,2,18,2,8,14,2,0,3,1,0,6
2882,40,2,0,1,1,67893,995,636,31,711,28,142,49,18,47,3,2,9,2,0,11
7574,36,1,1,1,1,27922,41,50,80,11,0,13,2,4,11,2,0,3,1,0,6
6387,39,1,1,1,2,52190,77,52,39,42,0,17,0,0,18,2,1,3,3,1,7
5320,42,1,0,1,2,44051,171,516,20,79,7,58,6,3,18,3,1,4,4,0,9
5048,44,1,0,1,2,42767,131,414,53,20,6,43,19,5,38,3,1,2,1,0,11
8146,39,1,1,1,2,46106,54,49,84,30,0,8,2,0,14,1,1,2,1,0,7
10031,39,1,1,1,2,16927,53,504,50,20,2,23,3,1,4,3,0,4,5,0,11
5748,50,0,1,1,1,59754,475,575,96,115,27,44,4,146,139,5,2,6,3,0,10
2134,63,0,0,1,1,53700,694,681,94,263,5,233,69,41,83,5,5,8,4,0,10
1523,42,0,1,1,2,59041,96,53,25,69,2,15,2,2,6,2,0,4,2,0,7
9665,58,1,0,1,1,54237,361,428,48,267,3,30,4,0,57,5,2,5,4,0,11
4640,48,0,0,1,1,70647,1079,646,65,561,85,171,25,123,114,4,7,13,2,0,6
3635,53,1,0,1,1,52597,578,53,69,492,0,37,7,0,42,6,3,8,3,0,11
3547,46,1,1,1,1,41021,64,546,12,14,7,9,6,16,12,2,0,3,2,0,8
2456,40,1,1,1,1,40233,149,258,84,80,4,46,0,17,2,2,1,5,5,0,8
5633,35,0,1,1,2,50183,231,4,47,97,12,84,13,10,15,3,1,6,7,0,8
7801,56,0,1,1,1,54753,728,290,87,197,107,227,7,59,131,5,2,11,3,0,9
10489,42,0,1,0,0,92955,1778,314,35,693,21,925,31,24,84,6,7,9,1,2,8
7011,42,0,1,1,1,33471,93,625,47,43,2,27,0,9,12,3,0,4,3,0,10
2620,41,1,1,1,1,34596,23,442,48,14,0,2,0,0,7,1,0,2,1,0,9
3933,35,0,1,1,1,44010,662,624,46,186,36,234,86,72,48,10,2,6,6,0,19
10981,27,0,1,0,0,84219,1198,147,27,434,137,400,45,137,45,3,4,10,1,0,4
1734,47,1,1,1,3,40706,81,528,37,59,0,11,4,2,5,3,0,4,4,0,10
10995,27,2,1,1,1,15716,92,594,8,16,5,30,8,7,26,3,0,4,3,0,11
6357,56,2,0,1,1,59052,491,224,29,230,35,75,63,57,31,7,1,7,3,0,12
9209,44,1,1,0,0,80573,1564,623,85,829,138,430,60,92,15,4,6,13,1,0,6
10286,53,0,1,0,0,83715,926,146,2,318,8,407,150,35,8,2,8,13,1,0,2
2611,56,1,1,0,0,82576,1910,697,66,1206,55,445,168,18,18,2,4,12,1,1,3
1600,50,1,1,1,3,56962,411,261,60,292,3,77,10,3,26,6,3,5,7,0,13
3308,63,0,1,1,2,35704,94,177,54,30,9,12,2,11,30,2,0,4,3,0,6
5407,61,0,1,1,1,53103,1085,290,70,729,17,133,11,0,195,10,6,7,5,1,17
2166,55,2,0,1,2,46779,23,352,55,12,1,3,0,0,7,0,1,2,1,0,4
3955,50,0,0,0,0,4861,6,7,20,2,1,1,1,0,1,0,0,0,0,0,14
6634,36,1,0,1,1,33462,54,326,78,22,3,18,0,0,11,2,0,3,1,0,9
3056,37,0,0,1,1,63693,1150,258,63,587,43,337,42,87,54,11,6,9,3,0,17
5718,65,0,1,0,0,80763,1415,318,17,674,168,108,192,42,231,5,11,6,1,2,8
6872,41,1,1,1,1,65352,405,312,43,284,3,84,4,7,23,4,2,8,2,0,8
8164,37,1,1,0,0,82170,1908,216,13,1023,93,651,49,55,37,5,6,7,1,0,7
4580,46,0,1,0,0,75759,2486,247,46,1394,22,708,89,91,182,9,7,9,1,3,14
9305,39,2,0,0,0,79689,1315,413,65,311,26,640,180,37,121,4,9,13,1,0,6
453,59,1,0,1,2,35340,45,0,1,27,0,12,0,1,5,2,0,3,2,0,7
8545,61,0,0,0,0,85683,1789,100,6,1296,17,311,45,69,51,2,4,10,1,4,3
9850,43,2,1,1,1,24884,19,577,32,3,6,7,0,0,3,0,0,3,1,0,7
7378,34,1,1,1,1,42021,573,667,34,393,5,136,7,5,27,10,1,6,5,1,19
7646,26,0,0,1,1,64449,805,131,70,218,63,282,137,35,70,5,3,12,4,0,9
1640,61,0,0,1,2,64587,108,7,49,66,0,16,0,6,20,1,1,4,2,0,4
5184,20,0,0,0,0,34824,23,95,65,4,2,11,2,0,4,1,0,2,1,0,7
8492,37,0,1,0,0,75437,1493,232,25,795,0,545,95,58,0,8,4,10,1,1,14
11188,58,0,1,1,2,26091,89,124,84,15,10,19,8,17,20,2,1,3,3,0,7
1212,42,0,1,1,1,52845,936,320,7,384,25,292,130,41,64,8,8,6,3,1,14
9097,59,0,0,1,1,46086,343,238,34,244,8,32,7,2,50,3,1,8,4,0,7
10473,59,1,0,1,1,78028,528,657,38,158,19,288,25,0,38,6,4,9,1,2,13
7962,28,1,0,0,0,95169,1901,263,1,1285,21,449,106,20,20,4,3,4,1,2,5
9984,34,2,1,1,2,56337,724,459,25,349,16,144,28,5,182,8,5,4,5,2,16
5527,28,0,1,1,1,22434,58,501,25,4,12,11,3,13,15,2,0,3,2,0,10
6374,61,1,1,1,1,36930,297,408,50,223,2,31,0,2,39,5,2,4,5,0,13
7453,61,0,0,1,1,36130,488,512,46,157,43,127,68,56,37,3,8,4,6,1,7
8952,62,1,1,1,1,65569,859,601,96,397,46,288,20,38,70,6,5,10,2,0,9
241,63,0,1,0,0,83844,1574,413,57,901,31,345,75,31,191,4,4,11,1,1,5
8975,47,0,1,1,2,19514,69,154,47,14,3,21,2,1,28,3,1,2,4,1,11
6119,52,1,0,1,2,36736,17,415,52,10,0,3,0,0,4,1,0,2,1,0,7
5236,36,0,1,1,1,77568,2194,673,30,1230,0,396,232,178,158,10,2,8,1,3,15
5723,39,1,1,1,1,49187,116,169,63,81,1,31,2,1,0,1,1,5,1,0,3
1710,37,0,0,1,1,30168,279,479,51,154,20,66,0,12,27,6,1,4,7,0,15
1970,47,1,1,1,1,34053,103,657,14,63,0,21,7,0,12,3,0,3,1,0,11
5313,44,1,1,1,2,38196,44,72,20,30,0,11,0,0,3,2,0,4,3,0,7
10634,64,1,1,0,0,59412,406,71,56,90,67,165,30,43,11,4,2,8,1,0,7
7010,50,2,1,0,0,70924,1363,83,41,635,114,254,132,152,76,6,6,7,1,1,9
8562,46,0,1,0,0,54165,236,397,72,127,4,73,15,6,11,2,1,7,1,0,4
3158,42,0,1,1,1,32300,39,542,1,13,3,6,6,5,6,1,0,3,1,0,9
4436,39,0,0,0,0,20180,137,494,27,18,42,24,15,20,18,2,1,4,1,0,9
5287,42,0,1,1,1,34961,79,10,77,45,2,26,4,1,1,3,1,3,3,0,10
2445,41,1,1,1,1,28440,63,357,87,38,1,24,0,0,0,2,0,3,1,0,10
6059,62,1,1,1,3,64504,1314,482,81,986,36,168,16,0,108,11,3,4,7,0,18
4550,49,1,1,1,1,33564,71,5,51,61,0,3,0,0,7,1,1,3,1,0,6
4240,37,0,1,1,1,17345,58,603,79,4,9,16,17,0,12,2,1,2,2,0,10
8911,48,1,1,1,1,56320,702,447,11,201,53,172,116,77,83,5,4,9,3,0,9
3706,37,0,0,1,1,28647,94,312,54,19,8,29,0,12,26,2,2,2,1,1,9
3628,28,2,0,1,1,15038,80,516,93,4,8,11,19,12,26,2,1,2,2,0,11
10175,57,1,0,1,1,32173,22,332,0,18,0,2,0,0,2,1,0,3,1,0,5
8985,51,2,1,1,1,68316,1211,602,54,806,80,161,120,11,33,10,7,10,5,0,16
5204,44,0,1,0,0,74538,1461,365,21,380,98,733,110,112,28,8,8,5,1,1,11
9220,44,0,0,0,0,91700,1968,528,58,576,172,961,125,115,19,8,6,5,1,0,11
9888,46,0,1,0,0,68695,1091,4,3,458,81,356,106,50,40,4,4,7,1,0,6
5263,38,2,1,1,1,31056,55,523,99,5,10,13,3,8,16,1,0,3,1,0,9
1020,42,0,1,0,0,79593,1366,48,70,350,60,568,110,133,145,5,6,7,1,1,7
9503,35,0,0,0,0,28071,313,669,65,39,33,130,41,26,44,5,1,5,2,0,13
10613,57,1,1,1,2,37334,62,123,44,26,1,16,2,2,15,3,0,4,4,0,7
67,43,1,0,1,2,46423,92,284,6,68,0,16,0,0,8,2,0,4,3,0,9
6019,44,1,1,1,1,37126,72,91,9,45,3,9,4,4,7,1,2,2,1,1,7
5863,62,0,1,1,1,47703,655,396,95,359,0,134,13,26,123,6,3,8,4,0,11
3717,56,0,1,1,1,61180,704,67,70,403,24,29,6,24,218,5,5,6,2,1,8
6730,61,0,1,1,2,38998,54,603,92,34,1,14,0,0,5,2,0,3,3,0,10
10749,24,0,0,0,0,8028,178,649,62,73,18,66,7,12,2,0,1,0,15,0,19
4998,53,0,1,0,0,76081,1033,37,85,292,30,415,63,33,200,4,5,4,1,1,6
6287,29,0,1,1,1,34728,36,334,2,14,0,16,0,0,6,1,1,2,1,0,7
5985,50,1,0,1,1,33168,122,624,0,80,1,37,0,1,3,2,1,4,3,0,9
4754,49,1,1,1,1,33585,122,277,91,30,11,33,13,6,29,2,0,4,1,0,6
4002,55,1,1,1,1,77037,1123,259,3,463,96,333,168,53,10,7,7,12,1,0,10
8870,31,0,1,1,1,35196,497,593,68,75,12,141,43,39,187,6,1,5,6,0,14
966,49,0,1,1,1,44529,691,359,98,538,13,91,17,6,26,6,2,11,6,1,11
4767,50,2,1,0,0,70924,1363,83,41,635,114,254,132,152,76,6,6,7,1,1,9
9725,49,1,1,1,2,28764,12,24,16,8,0,3,0,0,1,1,0,2,1,1,9
4475,66,1,1,0,0,69098,2440,498,82,1315,22,780,145,0,178,7,8,9,1,0,12
5740,45,2,0,1,2,25959,56,500,1,4,2,12,7,5,26,1,2,2,2,0,7
5731,32,1,1,1,1,27100,37,450,64,12,0,13,2,0,10,1,0,3,1,0,8
7290,30,0,0,0,0,70596,968,632,68,347,44,534,17,0,26,3,5,12,1,0,5
3846,41,0,1,1,1,42557,270,669,98,192,5,53,0,5,15,6,1,4,4,0,14
8104,64,1,1,0,0,53312,278,324,32,241,0,12,0,0,25,5,1,5,1,0,12
4507,63,0,0,0,0,72228,1250,579,87,631,28,491,30,14,56,6,7,8,1,0,9
11013,28,0,1,0,0,67605,938,455,84,336,28,282,184,54,54,2,8,6,1,0,3
4491,66,1,1,1,2,62845,1178,636,3,1099,0,45,0,0,34,3,4,10,11,1,11
3759,57,0,1,1,2,65196,1155,339,34,743,19,181,12,0,200,7,6,11,2,1,12
1162,28,1,0,0,0,42000,653,535,23,124,83,267,85,59,35,5,2,11,2,0,10
2055,42,1,0,1,2,35860,49,41,37,15,0,8,4,2,20,1,1,2,2,1,6
10766,51,1,1,1,1,65526,506,79,22,397,19,69,12,0,9,4,4,8,1,0,6
4415,54,0,1,1,2,16860,38,655,19,10,4,4,3,3,14,1,1,3,3,0,8
3005,23,0,0,0,0,83528,1650,59,7,530,117,678,134,44,147,4,10,8,1,2,5
2223,50,2,0,1,1,64176,1826,695,52,1215,33,249,64,116,149,8,9,8,8,0,14
4817,59,0,0,0,0,22304,18,694,91,3,2,7,0,4,2,1,0,2,1,0,9
2875,37,0,1,0,0,67023,906,117,93,444,44,382,11,8,17,3,7,13,1,0,5
10536,44,1,1,1,1,32892,46,35,78,26,0,15,2,1,2,3,0,3,2,0,11
11112,49,0,1,1,1,70713,1477,573,23,736,114,279,82,76,190,5,6,8,6,0,8
3807,60,0,1,1,1,59925,766,576,83,473,21,176,19,21,56,9,2,9,3,0,15
9197,62,0,1,1,1,39722,47,125,92,32,0,5,2,0,8,2,0,3,2,0,7
10832,57,0,1,0,0,46610,467,346,4,288,10,30,4,10,125,6,1,6,1,0,12
6421,54,0,1,0,0,88347,2116,361,32,1050,178,555,77,138,118,4,7,9,1,1,5
4207,34,1,1,0,0,87171,1298,424,27,1001,44,107,58,44,44,6,7,11,1,2,8
577,39,2,1,1,2,26907,22,313,10,9,1,7,0,3,2,1,0,3,2,0,8
10855,47,1,0,1,1,50014,396,158,9,234,14,77,19,10,42,4,1,8,2,0,9
3081,37,1,1,1,1,41014,20,433,65,7,2,6,2,0,3,1,0,2,1,0,8
3535,50,0,0,0,0,66294,967,104,68,251,108,334,65,92,117,4,3,5,1,0,6
247,44,0,1,1,1,36715,357,589,16,172,10,125,21,13,16,7,2,4,6,0,16
8707,59,0,1,0,0,79456,1401,676,12,565,42,548,64,83,99,5,6,4,1,0,8
9523,33,0,1,1,1,40479,15,316,95,5,0,8,2,0,0,0,0,3,1,0,4
6072,45,1,0,0,0,75345,2087,512,16,918,57,842,99,38,133,5,8,6,1,1,8
6295,38,0,1,1,1,54233,981,510,46,652,8,158,21,0,142,11,6,5,4,0,19
10914,45,0,0,1,2,24163,17,260,3,4,1,7,2,1,2,1,0,3,2,0,5
1509,57,1,1,0,0,84460,523,541,80,152,27,103,106,54,81,9,9,4,0,4,14
5577,32,0,1,1,1,43776,23,57,77,8,0,9,2,1,3,1,0,2,1,0,7
7348,57,1,0,0,0,71691,1192,104,0,336,130,411,240,32,43,4,7,5,1,0,6
1127,42,1,1,0,0,85844,1958,31,62,938,19,843,25,95,38,6,6,7,1,1,8
1833,41,1,0,1,1,39190,133,64,91,68,8,18,19,8,12,2,1,4,2,0,7
4944,56,0,1,0,0,71367,777,310,24,227,23,389,42,21,75,4,5,7,1,0,6
9080,43,1,0,1,2,38578,73,372,2,38,4,22,3,3,3,3,0,3,3,0,11
6466,50,1,1,1,2,57236,121,109,22,105,0,9,2,1,4,2,1,4,3,0,5
9964,36,0,0,1,1,61825,424,326,56,162,50,100,55,30,27,4,2,8,1,0,8
4790,57,0,0,1,1,79803,868,27,54,574,8,216,21,16,33,4,3,5,1,0,5
10245,29,2,0,0,0,80910,756,606,71,160,80,369,67,39,41,3,3,8,1,0,4
1109,33,1,1,1,1,27590,12,432,38,6,0,5,0,0,1,1,0,2,1,0,8
6001,36,0,1,1,1,56775,937,543,62,614,35,160,58,35,35,5,8,10,2,0,10
5538,40,0,0,0,0,83829,1862,264,78,897,161,430,186,161,27,4,7,6,0,3,5
10552,36,2,1,1,1,54210,367,405,18,70,54,109,80,9,45,4,1,7,2,0,9
1545,29,0,1,1,1,38508,443,331,95,120,19,206,25,19,54,7,2,5,6,0,15
7409,45,0,1,1,1,53187,267,246,66,211,2,30,7,7,10,4,1,6,2,0,9
4444,43,0,1,1,1,30023,61,97,28,11,0,16,7,6,21,2,0,3,1,0,10
146,55,1,0,0,0,76045,1323,226,78,760,53,400,17,93,0,4,5,11,1,1,6
6271,63,1,1,1,1,50870,63,10,13,53,0,8,0,0,2,2,0,3,1,0,7
10065,45,2,1,0,0,15315,64,330,27,7,4,13,15,8,17,2,0,4,2,0,7
4741,41,2,1,1,1,65463,562,150,17,391,32,70,21,32,16,6,2,9,2,1,11
246,50,0,1,1,2,66480,312,29,71,199,9,57,20,21,6,4,1,7,7,0,8
375,61,0,0,0,0,76773,1156,489,79,516,56,449,86,33,16,2,2,11,1,0,3
1524,32,2,0,0,0,81698,1104,485,1,709,45,115,30,160,45,8,2,5,1,1,13
10022,42,1,0,1,2,54466,16,140,78,12,0,4,0,0,0,1,0,2,1,0,6
7451,55,1,0,0,0,98777,2008,132,23,1000,19,711,125,115,38,4,6,9,0,1,5
11010,31,1,0,1,1,16269,44,303,75,19,3,18,3,1,0,3,0,3,3,0,11
4356,44,0,1,1,1,71819,1574,305,70,1224,28,140,0,14,168,3,3,5,3,2,9
3885,32,1,1,1,1,33569,63,256,10,16,2,18,3,0,24,1,1,2,1,1,9
1175,32,1,1,0,0,36262,426,282,24,88,39,54,64,28,153,3,5,3,1,1,9
880,49,2,1,0,0,22634,96,529,47,2,23,11,8,6,46,2,1,2,1,0,10
2320,37,2,1,1,1,47025,635,290,98,508,11,59,23,5,29,11,1,6,5,0,20
850,47,0,0,1,1,70566,757,266,4,381,28,215,84,28,21,6,5,9,2,0,9
4713,36,1,1,1,1,31605,125,584,15,74,0,42,2,1,6,2,1,4,2,0,9
675,42,1,0,1,2,52034,332,408,67,146,0,93,7,13,73,4,2,5,5,0,11
5025,36,0,0,1,1,48526,135,187,32,23,17,23,43,20,9,2,1,4,1,0,5
2308,61,0,1,1,1,46734,330,588,40,110,5,137,26,23,29,6,1,5,2,0,13
5995,53,0,0,1,2,39552,384,558,54,165,3,147,4,24,41,6,2,5,7,0,14
6749,49,0,0,1,2,86358,1722,690,78,957,47,494,82,47,95,5,3,6,4,0,13
1010,38,0,1,1,3,46931,78,66,94,41,0,17,3,1,16,1,1,3,2,0,4
8977,30,2,0,0,0,16581,24,533,51,1,3,4,2,3,11,0,0,3,1,0,4
4756,63,2,0,0,0,63998,1168,191,42,176,29,818,0,33,112,7,6,11,1,0,11
3412,64,1,1,1,1,67381,957,530,67,815,8,53,11,0,70,2,2,9,4,1,9
606,48,0,0,1,2,25930,15,262,87,6,1,2,2,0,4,1,0,2,1,0,8
5961,37,0,1,1,1,42693,57,22,29,8,4,20,6,3,16,1,0,3,1,0,6
2975,39,0,1,1,1,85606,1956,594,89,717,42,864,219,30,84,6,7,9,2,1,9
2894,30,0,0,0,0,72903,2013,243,74,1067,138,750,0,19,39,7,5,8,1,3,11
7613,41,2,1,1,1,49669,326,36,97,166,5,107,11,8,29,5,1,6,2,0,11
10542,47,1,1,1,2,36778,77,693,63,29,4,34,2,4,4,3,0,3,3,0,12
8015,53,1,0,0,0,85696,1313,422,88,714,76,395,116,0,12,4,6,9,1,0,5
10617,26,1,0,0,0,10979,30,38,34,8,4,10,2,2,4,3,0,3,2,0,8
11166,54,0,1,1,1,49678,315,512,81,229,5,56,3,2,20,6,2,4,2,0,13
849,62,1,1,1,1,56129,660,374,65,320,48,133,39,72,48,6,2,10,4,0,10
523,26,0,1,1,1,37155,74,514,51,23,0,26,7,15,3,2,0,4,1,0,7
4066,37,2,0,1,1,21282,46,49,76,1,5,8,4,8,20,2,1,2,2,0,8
8414,53,1,0,1,1,33419,86,316,76,56,0,12,0,0,18,2,0,4,2,0,9
819,70,0,0,0,0,63285,1103,236,84,508,124,249,50,38,134,6,5,13,1,0,9
4961,41,1,1,1,1,21255,61,159,56,29,0,25,2,2,3,2,1,4,4,0,6
749,34,0,1,1,1,42162,145,222,31,46,7,59,2,4,27,3,1,3,2,1,9
5430,59,0,1,1,2,54450,684,653,0,454,0,171,8,19,32,9,2,8,12,0,17
7755,61,1,1,1,1,57744,411,229,91,350,3,39,0,0,19,9,1,4,2,0,17
10525,29,0,0,1,1,26576,27,624,40,10,0,8,0,0,9,1,0,2,1,1,10
1453,72,1,0,0,0,57513,1060,358,59,735,40,183,52,20,30,9,3,13,2,0,15
8310,51,0,1,1,1,68142,1459,669,96,897,126,196,91,112,37,10,4,7,3,0,16
10710,36,0,1,1,1,7500,18,669,61,5,2,3,3,0,5,1,0,2,1,0,9
5031,41,0,1,0,0,83145,1833,645,14,777,35,731,39,137,114,5,9,11,1,1,7
2613,55,1,1,1,1,54197,237,87,16,162,6,37,6,13,13,1,3,6,2,0,2
213,52,1,0,1,2,23091,48,32,98,35,0,11,0,0,2,2,1,3,4,0,9
967,39,0,1,1,2,46049,515,343,11,342,9,112,19,14,19,5,2,9,10,0,12
1077,41,0,1,0,0,56715,1020,571,52,258,105,239,237,172,9,7,3,4,1,0,11
7959,54,0,1,0,0,79410,1370,31,19,658,80,483,123,13,13,3,2,5,1,0,4
640,64,0,1,1,1,57304,1026,475,61,356,80,329,138,17,106,7,6,10,2,0,12
4252,50,0,1,1,1,44375,301,98,73,213,5,28,7,7,41,4,1,6,1,0,9
8432,59,0,1,1,2,54450,684,653,0,454,0,171,8,19,32,9,2,8,12,0,17
6218,50,0,1,1,1,59594,499,617,74,457,4,29,0,0,9,8,1,7,1,1,15
6905,21,0,1,0,0,80685,1004,676,55,241,45,604,34,26,54,6,4,10,1,0,8
5922,41,1,1,1,1,40344,218,259,48,210,0,6,0,0,2,4,1,5,2,0,11
3598,43,0,1,1,1,62710,606,402,53,441,35,83,7,29,11,4,2,12,4,0,8
6116,47,2,1,1,1,48985,75,359,13,19,13,18,10,7,8,1,1,3,1,0,4
6263,47,0,1,1,3,35322,106,676,34,28,9,37,12,7,13,2,0,4,3,0,10
10486,67,0,1,0,0,77142,990,396,54,476,75,162,29,151,97,4,4,8,1,0,6
2410,46,0,0,0,0,81657,1097,158,69,364,40,425,158,60,50,3,4,8,1,0,4
193,19,2,1,0,0,14421,16,132,81,0,0,2,3,3,8,1,0,2,1,1,6
3363,41,2,1,0,0,20130,34,104,99,0,6,3,7,6,12,1,0,3,1,0,9
8278,25,1,1,0,0,74214,1711,672,3,863,83,547,86,99,33,8,2,5,1,0,13
10660,58,1,1,1,2,66726,438,168,61,349,7,35,0,0,47,8,2,4,3,1,15
8686,36,2,1,1,1,23724,75,537,65,5,23,15,0,18,14,2,0,3,2,0,10
1604,55,1,1,1,1,47353,225,228,93,184,2,19,8,8,4,2,2,6,3,0,7
5907,63,1,1,1,2,33444,18,603,24,8,0,8,0,0,2,1,0,2,1,0,9
10669,34,0,1,1,1,54386,470,408,8,277,21,64,62,21,25,3,2,10,2,0,6
2918,34,0,0,1,2,28510,91,442,72,44,5,19,0,4,19,2,0,4,3,0,7
5735,24,1,0,0,0,90638,2525,136,29,1156,120,915,94,144,96,3,4,10,1,1,4
359,65,0,1,1,1,48070,504,532,33,373,14,83,6,9,19,8,2,6,3,0,15
8387,58,0,1,1,1,43140,235,540,68,134,8,76,6,0,11,4,1,5,1,0,10
1829,54,1,0,1,1,54959,1232,526,55,1148,0,60,0,0,24,9,5,4,3,1,16
3839,57,2,0,1,2,15056,88,422,76,6,12,3,21,6,40,2,2,3,5,0,7
9392,44,0,0,1,1,26954,17,52,17,4,1,11,0,0,1,1,0,2,1,0,8
2292,30,0,0,1,1,22327,24,331,94,5,4,8,2,0,5,1,0,3,1,0,6
10466,50,0,1,1,2,44393,60,311,86,24,2,20,2,2,10,1,0,4,2,0,5
9855,63,1,0,1,1,62000,1020,308,25,899,0,101,0,0,20,6,6,13,1,1,10
4088,53,1,1,1,1,31497,155,570,22,108,1,28,13,1,4,3,1,4,2,0,11
5231,41,2,1,1,2,45894,51,122,15,27,2,7,0,2,13,1,0,3,1,0,6
590,45,1,0,0,0,78579,1812,554,35,816,66,549,216,66,99,5,6,4,1,0,8
8732,46,1,0,1,1,67369,1461,589,81,1298,0,70,37,14,42,7,4,10,4,2,11
2315,55,0,0,1,1,58401,96,70,55,10,0,11,17,29,29,1,2,2,1,0,5
3515,63,0,0,1,1,62307,160,132,94,87,13,34,10,6,10,4,0,4,1,0,9
2245,46,1,1,1,2,43641,139,433,50,57,2,51,4,2,23,2,1,4,3,0,8
6283,47,1,0,1,1,63841,908,434,64,635,15,100,20,7,131,9,3,9,1,0,15
2246,50,2,1,1,1,46891,183,301,91,43,12,23,29,15,61,2,1,4,1,0,6
6606,46,1,1,1,1,70091,1161,455,11,964,34,137,15,0,11,5,2,10,2,1,13
5545,43,1,1,0,0,78075,988,85,72,572,8,259,34,35,80,3,5,5,1,0,4
7342,54,2,0,1,1,59184,1072,658,6,341,142,113,259,151,66,6,6,12,3,0,11
837,38,0,1,1,2,54809,174,291,0,63,6,57,13,13,22,2,1,5,4,0,6
9500,56,0,1,1,1,58113,758,520,66,221,104,169,102,78,84,9,2,8,3,0,16
3602,57,1,1,1,1,51412,195,180,42,140,3,29,4,5,14,3,2,4,2,0,7
234,36,0,0,1,1,15287,31,627,60,1,2,8,4,3,13,1,1,2,2,1,8
2995,58,1,1,0,0,66636,1084,316,64,291,10,689,84,10,0,3,4,9,1,0,4
1118,59,1,1,1,1,50965,685,494,87,544,13,85,8,6,29,10,4,5,3,1,18
7789,50,1,1,0,0,84618,1672,219,96,684,100,801,21,66,0,6,9,10,1,1,8
3068,25,0,1,0,0,18351,43,243,1,1,12,9,0,14,7,2,0,3,1,0,9
8955,58,1,1,1,2,40451,49,133,54,35,0,4,0,0,10,1,1,2,1,1,6
945,50,0,1,1,1,36317,133,403,53,87,3,25,3,2,13,3,0,4,2,0,10
5644,58,0,1,1,1,42213,363,260,96,309,3,24,4,3,20,5,1,7,2,1,12
7192,60,0,1,1,1,65748,545,440,58,172,73,93,95,78,34,2,4,10,2,0,3
2324,43,0,1,1,1,77044,1065,245,12,625,38,242,50,34,76,7,11,11,2,1,11
697,46,0,1,0,0,74918,2047,474,78,972,59,913,25,19,59,5,9,6,1,1,8
